13343,14493,14394,13981,13165,14340,13479,13256,13504,13957,12458,13457,13499,14568,13085,14097,12735,13138,13915,13122,13599
15638,15852,14820,14726,14640,16591,15696,14706,14006,13463,14784,13133,13122,12749,12895,12918,15038,13990,13901,13473,14307
13982,15598,13785,13969,13826,13655,13416,13228,13706,13534,13344,13455,18560,13579,13044,16174,14749,14154,14042,14718,14225
15015,14264,14560,14575,14500,14576,-985497,14495,15554,17782,14895,17138,14271,14634,15095,14530,14234,14724,14636,14322,-35085
16556,18916,16113,16776,16151,15750,18612,16294,16373,16060,17668,16103,16006,15621,15608,15718,18128,16098,15914,17965,16621
379,441,493,405,379,367,387,655,833,773,616,397,450,665,536,1088,485,723,409,401,544
819,988,874,831,1519,1405,2337,10674,7697,5594,7780,1157,1490,1827,2307,2470,997,1305,4787,3524,3019
1385,1695,1460,1764,3683,1513,1685,1754,1602,1804,2435,3261,2219,2263,1511,1433,1440,1514,1916,2698,1951
1725,2212,4598,2276,2207,2215,2233,2504,4619,3484,2148,2375,2207,2999,4639,2291,2350,2241,2564,4270,2807
2249,3494,4788,2826,2825,3185,4851,4441,2777,2835,3527,4648,2851,2680,2906,3465,5448,2895,2687,3111,3424
2983,5180,4781,3869,3407,5040,5658,3486,3362,6283,-994627,3349,6444,5307,3430,3852,6603,4002,3529,6135,-45397
4240,4918,4156,4580,6730,4514,4045,4822,7420,4070,4330,7311,4396,3996,6396,4969,3899,6273,5419,3875,5017
5737,7896,5405,4845,7794,6754,10131,6491,8579,6524,7022,8947,6635,9296,6551,9650,4871,9595,5732,9444,7394
4952,7887,5439,5747,11069,10135,6823,6859,8527,5744,10052,5590,10387,5680,10124,5536,10611,5615,11290,6083,7707
6414,8653,10015,6805,9863,6154,9683,6207,9256,6290,8917,6249,8342,7864,7141,8107,6172,9463,6000,10206,7890
9196,9521,8246,9907,7287,10852,7529,10633,7711,10076,9621,8932,10420,7255,10666,7667,9770,7219,10884,8470,9093
8356,11186,12079,11865,-990418,11309,10362,10807,12273,11249,10254,11130,11215,10330,11304,9333,11017,12138,8898,11552,-39189
11010,10650,13696,12433,14837,11146,13531,13247,12531,11747,12560,13536,12463,11824,12846,13293,13372,13446,11140,23213,13126
10352,12592,13355,-985868,14135,13172,13692,11940,14187,14264,14965,12960,13982,11617,13844,13708,13225,15986,15111,11411,-36569
12424,13365,14080,14980,12542,14214,14965,14430,13837,14358,12727,13602,14288,14189,15349,17199,13234,15838,13334,13104,14102
11747,14077,14571,14922,15024,15170,14445,14404,15164,15088,13319,14668,15133,15172,18258,17264,15393,15269,15509,14108,14935
14119,16413,16912,17259,16459,16835,17071,16829,16789,16836,16850,18810,15974,16107,15971,16363,-983611,16250,16265,16676,-33442
